date,ticker,side,shares,effective_price,notional_inr,cost_inr,meta_fold_id,meta_slip_bps
2025-04-04,BPCL,buy,702.2023610579005,262.4250922851562,184275.5194034741,127.4015187671935,0,5.0
2025-04-04,COALINDIA,buy,511.9657917001652,359.93717234802244,184275.5194034741,127.4015187671935,0,5.0
2025-04-04,HDFCBANK,buy,205.43996927632534,896.979882019043,184275.5194034741,127.4015187671935,0,5.0
2025-04-04,ITC,buy,19.72453680984891,394.22689164733885,7775.942835730253,5.376009414195876,0,5.0
2025-04-04,ONGC,buy,859.0429987515397,214.5125676727295,184275.51940347414,127.4015187671935,0,5.0
2025-04-04,SBIN,buy,1.2158345962658015,752.7194333496093,915.1823283480451,0.6327244061385571,0,5.0
2025-04-04,BAJAJFINSV,buy,96.36205747166267,1912.3244588012694,184275.51940347414,127.4015187671935,0,5.0
2025-05-08,BEL,sell,39.006864498942,304.9874751434326,11896.605116794317,18.35029021972283,0,5.0
2025-05-08,ITC,sell,8.304354947214694,413.92342791748047,3437.3670663945936,5.302074217039729,0,5.0
2025-05-08,NTPC,sell,539.5098132380116,331.09212258911134,178627.4492226283,275.52948948576113,0,5.0
2025-05-08,SBIN,sell,244.81302227504096,753.4858005676269,184463.13607828954,284.5309269867531,0,5.0
2025-05-08,WIPRO,sell,782.196241515782,230.83211226654055,180556.01063603707,278.50425928732835,0,5.0
2025-05-08,BPCL,sell,702.2023610579005,288.8997283630371,202866.07136551075,312.91710943964137,0,5.0
2025-05-08,HDFCBANK,sell,205.43996927632537,950.914380645752,195355.82114427927,301.3326893610273,0,5.0
2025-05-08,ONGC,sell,859.0429987515397,221.13455563354492,189964.09179902961,293.01604799147765,0,5.0
2025-05-08,BAJAJFINSV,sell,96.36205747166267,2004.0206817626954,193111.55611041744,297.87095264731533,0,5.0
2025-05-08,POWERGRID,buy,636.9974891377649,298.64347929382325,190235.1464575315,131.52179226000908,0,5.0
2025-05-08,KOTAKBANK,buy,450.5332252702517,422.2444334564209,190235.1464575315,131.52179226000908,0,5.0
2025-05-08,COALINDIA,buy,16.008900816472888,360.311108001709,5768.18479107281,3.9879171432613427,0,5.0
2025-05-08,ASIANPAINT,buy,83.46817574923017,2279.1338704833984,190235.1464575315,131.52179226000908,0,5.0
2025-05-08,NESTLEIND,buy,164.0282316105005,1159.7707576904297,190235.14645753146,131.52179226000908,0,5.0
2025-05-08,TATACONSUM,buy,171.63914872927282,1108.3435676879883,190235.1464575315,131.52179226000908,0,5.0
2025-05-08,TITAN,buy,56.602942458946124,3360.8702691650387,190235.14645753146,131.52179226000908,0,5.0
2025-05-08,TCS,buy,57.035916907836565,3335.357030639648,190235.14645753146,131.52179226000908,0,5.0
2025-06-05,BEL,sell,125.82880204851978,390.7295558013916,49165.031931439364,75.83613944874375,0,5.0
2025-06-05,NESTLEIND,sell,0.5530116315434612,1188.607791381836,657.3139339773392,1.0138944123583826,0,5.0
2025-06-05,TITAN,sell,0.9550621237044713,3491.7398289794924,3334.828456488641,5.1439103348205135,0,5.0
2025-06-05,COALINDIA,sell,1.074804964727195,368.7757859802246,396.3620456427189,0.611381019897785,0,5.0
2025-06-05,ITC,sell,459.13082846569256,410.29169976806645,188377.56802710955,290.5688648354928,0,5.0
2025-06-05,POWERGRID,sell,636.9974891377649,284.794848236084,181413.60324575633,279.82707979991494,0,5.0
2025-06-05,ASIANPAINT,sell,83.46817574923017,2218.4166040039063,185167.1869880084,285.61691230743617,0,5.0
2025-06-05,TATACONSUM,sell,171.63914872927282,1111.3440744018556,190750.1508756561,294.22852937119336,0,5.0
2025-06-05,TCS,sell,57.035916907836565,3285.808178344727,187409.08223515967,289.0749936696028,0,5.0
2025-06-05,KOTAKBANK,buy,26.52266360243936,407.71391743469235,10813.659078153081,7.476178031933301,0,5.0
2025-06-05,INDUSINDBK,buy,242.03824672764267,803.6016122131347,194502.32528757412,134.47196744094742,0,5.0
2025-06-05,GRASIM,buy,76.38284640162047,2546.4136838378904,194502.32528757412,134.47196744094742,0,5.0
2025-06-05,ONGC,buy,861.8716539513208,225.6743499984741,194502.32528757412,134.47196744094742,0,5.0
2025-06-05,ADANIPORTS,buy,134.1051373354288,1450.3719182739258,194502.32528757412,134.47196744094742,0,5.0
2025-06-05,DRREDDY,buy,151.58690947220182,1283.1076638793945,194502.32528757415,134.47196744094742,0,5.0
2025-07-03,TITAN,sell,0.928890028868904,3665.8285223388675,3405.1515619438023,5.252382405767262,0,5.0
2025-07-03,BEL,sell,497.2951681792276,423.248932510376,210479.64907442598,324.66091022964804,0,5.0
2025-07-03,COALINDIA,sell,526.899887551911,360.88480546569826,190150.1634190697,293.3030599748013,0,5.0
2025-07-03,KOTAKBANK,sell,477.05588887269107,424.61778509521486,202566.41489975105,312.4548949625764,0,5.0
2025-07-03,INDUSINDBK,sell,242.03824672764267,861.9688244018555,208629.4229921124,321.806971206773,0,5.0
2025-07-03,GRASIM,sell,76.38284640162047,2805.983757446289,214329.02635046176,330.5985024660034,0,5.0
2025-07-03,ONGC,sell,861.8716539513208,231.40335970306398,199439.99635717217,307.6324530103211,0,5.0
2025-07-03,ADANIPORTS,sell,134.1051373354288,1430.3844255981446,191821.89983729762,295.8816820391797,0,5.0
2025-07-03,DRREDDY,sell,151.58690947220182,1282.5204063110352,194413.3047277224,299.8788754695116,0,5.0
2025-07-03,LTIM,buy,37.84015739239048,5306.297330566406,200791.1261594543,138.8198199657732,0,5.0
2025-07-03,POWERGRID,buy,705.6520646387705,284.54692648315427,200791.12615945426,138.8198199657732,0,5.0
2025-07-03,NESTLEIND,buy,6.197127624323087,1183.4051275634765,7333.712606789207,5.070267213635344,0,5.0
2025-07-03,TATACONSUM,buy,184.221384497409,1089.9447244262694,200791.12615945426,138.8198199657732,0,5.0
2025-07-03,BAJFINANCE,buy,220.50296696774873,910.6050994262695,200791.12615945426,138.8198199657732,0,5.0
2025-07-03,ICICIBANK,buy,141.8327513619614,1415.6894245605467,200791.12615945426,138.8198199657732,0,5.0
2025-07-03,ADANIENT,buy,76.85768402339397,2612.5055511474607,200791.12615945426,138.8198199657732,0,5.0
2025-07-03,APOLLOHOSP,buy,26.59807407169282,7549.085156249999,200791.12615945426,138.8198199657732,0,5.0
2025-07-03,BAJAJFINSV,buy,101.32316136542117,1981.6903011474608,200791.12615945426,138.8198199657732,0,5.0
2025-07-31,TATACONSUM,sell,3.218103069700548,1072.663351196289,3451.941223240055,5.324554580571711,0,5.0
2025-07-31,APOLLOHOSP,sell,0.6232037213088649,7474.747084960938,4658.290199190247,7.1853252456164025,0,5.0
2025-07-31,LTIM,sell,37.84015739239048,5083.458464111329,192358.86837965227,296.7099459425649,0,5.0
2025-07-31,POWERGRID,sell,705.6520646387705,281.6492660522461,198746.38609376186,306.5625721907089,0,5.0
2025-07-31,BAJFINANCE,sell,220.50296696774873,880.7594122009277,194210.06357507495,299.56537980423093,0,5.0
2025-07-31,ICICIBANK,sell,141.8327513619614,1469.3219783325196,208397.9788235015,321.4499729184397,0,5.0
2025-07-31,ADANIENT,sell,76.85768402339397,2429.484601196289,186724.5598184457,288.0191306830374,0,5.0
2025-07-31,BAJAJFINSV,sell,101.32316136542117,1947.026,197278.82958067054,304.2988937997154,0,5.0
2025-07-31,INDUSINDBK,buy,243.1502151131322,799.2994744262695,194349.83914656093,134.36654396408562,0,5.0
2025-07-31,EICHERMOT,buy,35.98271979071332,5401.19925,194349.83914656093,134.36654396408562,0,5.0
2025-07-31,MARUTI,buy,15.573856553368545,12479.236499999999,194349.83914656093,134.36654396408562,0,5.0
2025-07-31,KOTAKBANK,buy,490.8842418653137,395.91786122131344,194349.83914656093,134.36654396408562,0,5.0
2025-07-31,COALINDIA,buy,552.4368923418392,351.8045985717773,194349.8391465609,134.36654396408562,0,5.0
2025-07-31,TITAN,buy,3.3136658512886696,3348.9736988525387,11097.379782751563,7.672332403325422,0,5.0
2025-07-31,NESTLEIND,buy,4.106645699762656,1118.3736046142578,4592.764154117203,3.1752732564162027,0,5.0
2025-07-31,BEL,buy,510.394800330981,380.78334461975095,194349.83914656093,134.36654396408562,0,5.0
2025-09-01,NESTLEIND,sell,173.7789933030428,1167.509337097168,202888.5972726487,312.9518552288296,0,5.0
2025-09-01,TITAN,sell,58.032656157661414,3616.790797607422,209891.9767517455,323.7544366962817,0,5.0
2025-09-01,TATACONSUM,sell,181.00328142770843,1075.162101196289,194607.86838323824,300.17898625825137,0,5.0
2025-09-01,APOLLOHOSP,sell,25.974870350383956,7657.49794897461,198902.51643294655,306.803400309993,0,5.0
2025-09-01,EICHERMOT,sell,35.98271979071332,6276.860000000001,225858.4945455368,348.3824908712352,0,5.0
2025-09-01,MARUTI,sell,15.573856553368545,14879.5565,231732.07850874253,357.4423839496883,0,5.0
2025-09-01,ADANIENT,buy,88.76826656450245,2285.342051147461,202865.85238732462,140.2542116490118,0,5.0
2025-09-01,BAJFINANCE,buy,227.9917644554491,889.7946505737305,202865.8523873246,140.2542116490118,0,5.0
2025-09-01,BEL,buy,34.20986357636261,372.50112940979,12743.212819149909,8.810202637815276,0,5.0
2025-09-01,ICICIBANK,buy,143.7026719718274,1411.7055,202865.85238732462,140.2542116490118,0,5.0
2025-09-01,KOTAKBANK,buy,24.11237888951333,393.91686122131347,9498.272608736152,6.56676676280748,0,5.0
2025-09-01,POWERGRID,buy,745.0063221668355,272.300846786499,202865.8523873246,140.2542116490118,0,5.0
2025-09-01,INDUSINDBK,buy,26.178969621765912,753.2264005737304,19718.69105893177,13.632799392677356,0,5.0
2025-09-01,ADANIPORTS,buy,151.8493692336767,1335.967698852539,202865.8523873246,140.2542116490118,0,5.0
2025-09-01,COALINDIA,buy,5.942186169310289,363.3120584106445,2158.8678886313837,1.4925642251326479,0,5.0
2025-09-01,DRREDDY,buy,158.42211601259555,1280.5399744262695,202865.85238732462,140.2542116490118,0,5.0
2025-09-29,COALINDIA,sell,2.9418218878792417,372.9374614257813,1097.1155868324838,1.6922802114812492,0,5.0
2025-09-29,BEL,sell,544.6046639073436,398.05545034790043,216782.85475320462,334.3834867449355,0,5.0
2025-09-29,ADANIENT,sell,88.76826656450245,2508.24525,222652.5829611471,343.43743239322674,0,5.0
2025-09-29,BAJFINANCE,sell,227.9917644554491,990.4545372009278,225815.47754934477,348.3161379615811,0,5.0
2025-09-29,POWERGRID,sell,745.0063221668355,272.757717956543,203206.22429742312,313.4417889560582,0,5.0
2025-09-29,ADANIPORTS,sell,151.8493692336767,1382.5083511962891,209933.02108944688,323.81774681721976,0,5.0
2025-09-29,DRREDDY,sell,158.42211601259555,1233.9826755981446,195490.14659114234,301.53988384295144,0,5.0
2025-09-29,ICICIBANK,buy,10.02997969466644,1348.7740255737303,13528.17608919803,9.3528982335424,0,5.0
2025-09-29,RELIANCE,buy,150.96662047417306,1373.486448852539,207350.60745034096,143.35481127383844,0,5.0
2025-09-29,INDUSINDBK,buy,17.16096865737905,723.7617244262694,12420.452268289824,8.587057509743882,0,5.0
2025-09-29,KOTAKBANK,buy,5.306101045611845,398.51916732788084,2114.5829704548305,1.4619472128868671,0,5.0
2025-09-29,CIPLA,buy,139.27888706879153,1488.744,207350.60745034096,143.35481127383844,0,5.0
2025-09-29,ITC,buy,519.5589792011435,399.0896428527832,207350.607450341,143.35481127383844,0,5.0
2025-09-29,BPCL,buy,643.3808166796032,322.28285655212403,207350.60745034096,143.35481127383844,0,5.0
2025-09-29,NTPC,buy,617.6404510946339,335.71409884643555,207350.60745034096,143.35481127383844,0,5.0
2025-09-29,SBIN,buy,238.00974327690128,871.1853749999999,207350.60745034093,143.35481127383844,0,5.0
2025-10-29,INDUSINDBK,sell,286.49015339227714,807.0462872009277,231210.81461486153,356.63834417196415,0,5.0
2025-10-29,KOTAKBANK,sell,520.3027218004389,429.8849561004639,223670.31272013357,345.00726145448436,0,5.0
2025-10-29,ICICIBANK,sell,153.73265166649387,1369.7148244018556,210569.8919822033,324.8001082219936,0,5.0
2025-10-29,RELIANCE,sell,150.96662047417306,1503.447851196289,226970.44115426118,350.09764765576386,0,5.0
2025-10-29,CIPLA,sell,139.27888706879153,1580.3094255981446,220103.7380216308,339.5058868887728,0,5.0
2025-10-29,NTPC,sell,617.6404510946339,341.82149642944336,211122.7832485242,325.65293262839646,0,5.0
2025-10-29,SBIN,sell,238.00974327690128,939.280125,223557.82141634575,344.83374572865876,0,5.0
2025-10-29,ADANIENT,buy,85.74410920700002,2538.6686022949216,217675.87787555787,150.49333481789319,0,5.0
2025-10-29,POWERGRID,buy,757.4425399827676,287.38269424438477,217675.87787555787,150.49333481789319,0,5.0
2025-10-29,ULTRACEMCO,buy,18.13210220254969,12004.9995,217675.8778755579,150.49333481789319,0,5.0
2025-10-29,BPCL,buy,12.634858980389096,331.8150555725097,4192.436434728631,2.898500955788248,0,5.0
2025-10-29,COALINDIA,buy,37.27510666963299,367.25381712341306,13689.425208105109,9.464380120638067,0,5.0
2025-10-29,HDFCBANK,buy,215.87250047002868,1008.3539005737304,217675.87787555787,150.49333481789319,0,5.0
2025-10-29,ITC,buy,7.3071962392601115,413.152121017456,3018.9836249410932,2.0872175544307883,0,5.0
2025-10-29,ONGC,buy,892.4413841795684,243.9105601043701,217675.87787555787,150.49333481789319,0,5.0
2025-10-29,SHRIRAMFIN,buy,296.4220797312044,734.3443446350097,217675.8778755579,150.49333481789319,0,5.0
2025-10-29,TATASTEEL,buy,1174.8317482593668,185.28259744262695,217675.8778755579,150.49333481789319,0,5.0
2025-11-27,HDFCBANK,sell,2.7107913282464,1008.99525,2735.1755739418086,4.218957012608129,0,5.0
2025-11-27,COALINDIA,sell,592.7123632929033,372.93096443176273,221040.79327345177,340.95127703613133,0,5.0
2025-11-27,BPCL,sell,656.0156756599923,354.5171717834473,232568.82198058773,358.733045058221,0,5.0
2025-11-27,POWERGRID,sell,757.4425399827676,270.5261682739258,204908.02802920796,316.0667892875539,0,5.0
2025-11-27,ONGC,sell,892.4413841795684,238.27109416198732,212642.98508390426,327.9978154414267,0,5.0
2025-11-27,SHRIRAMFIN,sell,296.4220797312044,867.2161994018555,257062.02940328888,396.5133580303596,0,5.0
2025-11-27,TATASTEEL,sell,1174.8317482593668,168.0459398803711,197425.70533754482,304.5254468993959,0,5.0
2025-11-27,ADANIENT,buy,9.682385417669257,2256.1275,21844.6960064026,15.102643352912285,0,5.0
2025-11-27,ITC,buy,16.53364980571691,396.1987633209228,6550.611606206255,4.528859124566646,0,5.0
2025-11-27,KOTAKBANK,buy,509.8728580746031,422.2510285491943,215294.33875131852,148.8468236458516,0,5.0
2025-11-27,NTPC,buy,662.3227750304542,325.0595432739258,215294.33875131854,148.8468236458516,0,5.0
2025-11-27,APOLLOHOSP,buy,29.426074196657133,7316.447899658203,215294.33875131852,148.8468236458516,0,5.0
2025-11-27,GRASIM,buy,78.53530853234643,2741.37,215294.33875131854,148.8468236458516,0,5.0
2025-11-27,ULTRACEMCO,buy,0.3913328821218463,11622.8085,4548.387148655293,3.144592578307199,0,5.0
2025-11-27,CIPLA,buy,141.0875637737152,1525.9625511474608,215294.33875131852,148.8468236458516,0,5.0
2025-11-27,DRREDDY,buy,172.24584724900942,1249.924698852539,215294.33875131852,148.8468236458516,0,5.0
2025-12-26,ITC,sell,543.3998252461205,395.65592439270023,214999.36017258556,331.6324798115827,0,5.0
2025-12-26,ULTRACEMCO,sell,18.523435084671537,11788.103000000001,218356.1606919218,336.81028164116333,0,5.0
2025-12-26,HDFCBANK,sell,213.1617091417823,991.6039255981445,211371.9875722012,326.03732562274973,0,5.0
2025-12-26,KOTAKBANK,sell,509.8728580746031,432.6235763397217,220583.01933879012,340.24516932947085,0,5.0
2025-12-26,GRASIM,sell,78.53530853234643,2816.291101196289,221178.29054935227,341.1633640048443,0,5.0
2025-12-26,CIPLA,sell,141.0875637737152,1505.247,212371.6321076935,327.57925856603515,0,5.0
2025-12-26,DRREDDY,sell,172.24584724900942,1268.665398803711,218522.34649244763,337.0666201209319,0,5.0
2025-12-26,TCS,buy,66.7399553376783,3223.0484630126953,215106.11047263996,148.7166893303646,0,5.0
2025-12-26,ADANIENT,buy,0.9897664555167937,2231.0148522949216,2208.1836625612677,1.5266593915344873,0,5.0
2025-12-26,ICICIBANK,buy,159.21105396924452,1351.0752244262694,215106.11047263994,148.7166893303646,0,5.0
2025-12-26,NTPC,buy,6.056755289378412,321.83228347778316,1949.2593852467955,1.347648385176473,0,5.0
2025-12-26,POWERGRID,buy,819.0327111721397,262.6343338165283,215106.11047263994,148.7166893303646,0,5.0
2025-12-26,TRENT,buy,50.17119477425569,4287.442454589844,215106.11047263994,148.7166893303646,0,5.0
2025-12-26,APOLLOHOSP,buy,0.6583369032812988,7150.085463134766,4707.1651219967725,3.25436600353462,0,5.0
2025-12-26,BAJAJFINSV,buy,106.5615651113487,2018.6087755737303,215106.11047263994,148.7166893303646,0,5.0
2025-12-26,M&M,buy,59.3410630046178,3624.911647705078,215106.11047263996,148.7166893303646,0,5.0
2025-12-26,NESTLEIND,buy,169.85652376500556,1266.3988742065428,215106.11047263994,148.7166893303646,0,5.0
2026-01-23,NESTLEIND,sell,9.903662132997907,1286.2087467651368,12738.176860468579,19.6483988469765,0,5.0
2026-01-23,ADANIENT,sell,96.41626108018608,1863.2678511962893,179649.31960325871,277.1057053782291,0,5.0
2026-01-23,NTPC,sell,668.3795303198326,334.0099744567871,223245.42984956666,344.35188759717397,0,5.0
2026-01-23,TCS,sell,66.7399553376783,3160.9187500000003,210959.57620102994,325.40118881929953,0,5.0
2026-01-23,ICICIBANK,sell,159.21105396924452,1342.7283244018556,213777.1917223771,329.74730790425804,0,5.0
2026-01-23,POWERGRID,sell,819.0327111721397,251.20285746765137,205743.3574059191,317.3552691808699,0,5.0
2026-01-23,TRENT,sell,50.17119477425569,3754.0219523925784,188343.76656031967,290.5167267070639,0,5.0
2026-01-23,BAJAJFINSV,sell,106.5615651113487,1948.0255000000002,207584.64615681762,320.1954225376961,0,5.0
2026-01-23,M&M,sell,59.3410630046178,3541.6282023925783,210163.98229710927,324.17400014734994,0,5.0
2026-01-23,INDUSINDBK,buy,230.64113925657549,892.8962372131347,205938.60538874686,142.37860343173423,0,5.0
2026-01-23,BAJFINANCE,buy,221.84156163283734,928.3139005737304,205938.60538874686,142.37860343173423,0,5.0
2026-01-23,ITC,buy,649.8130098057101,316.91979428100586,205938.6053887469,142.37860343173423,0,5.0
2026-01-23,APOLLOHOSP,buy,0.2123624176995046,6797.377458984374,1443.5075112060367,0.997989585783436,0,5.0
2026-01-23,AXISBANK,buy,163.62137324719745,1258.629,205938.60538874686,142.37860343173423,0,5.0
2026-01-23,BEL,buy,503.31621362848165,409.1634638671875,205938.60538874686,142.37860343173423,0,5.0
2026-01-23,KOTAKBANK,buy,486.83938857104545,423.0113877868652,205938.60538874686,142.37860343173423,0,5.0
2026-01-23,DRREDDY,buy,166.58764293627024,1236.2177755737305,205938.6053887469,142.37860343173423,0,5.0
2026-01-23,BPCL,buy,606.1636736323885,339.74092204284665,205938.60538874683,142.37860343173423,0,5.0
2026-02-23,BPCL,sell,17.421763541563138,371.9139561004639,6479.397000989576,9.994348324557919,0,5.0
2026-02-23,BEL,sell,3.024010825341237,437.66689082336427,1323.509415743295,2.0414884455683793,0,5.0
2026-02-23,APOLLOHOSP,sell,30.296773517637938,7689.1535,232956.5421318531,359.33109611815826,0,5.0
2026-02-23,INDUSINDBK,sell,230.64113925657549,919.2901250000001,212026.1217373197,327.04631530129376,0,5.0
2026-02-23,BAJFINANCE,sell,221.84156163283734,1030.4845,228604.29071843356,352.61782995849546,0,5.0
2026-02-23,AXISBANK,sell,163.62137324719745,1386.0066011962892,226780.3034174176,349.8043637635486,0,5.0
2026-02-23,DRREDDY,sell,166.58764293627024,1306.7463244018556,217687.7900977399,335.77933253785545,0,5.0
2026-02-23,ITC,buy,23.422615416464833,325.5626938934326,7625.529773014136,5.27201918969676,0,5.0
2026-02-23,NESTLEIND,buy,6.628289919292019,1315.7575255737304,8721.222342992967,6.029541935903715,0,5.0
2026-02-23,KOTAKBANK,buy,21.79971551351021,430.91536221313476,9393.832306647546,6.494560464598874,0,5.0
2026-02-23,ASIANPAINT,buy,90.16375385468108,2430.914801147461,219180.40377236065,151.53351033821048,0,5.0
2026-02-23,HDFCBANK,buy,237.19237129603826,924.0617755737304,219180.40377236065,151.53351033821048,0,5.0
2026-02-23,ONGC,buy,794.7428738941306,275.7878188934326,219180.40377236065,151.53351033821048,0,5.0
2026-02-23,TECHM,buy,152.03752142850857,1441.6204744262695,219180.40377236065,151.53351033821048,0,5.0
2026-02-23,LTIM,buy,45.34220601018143,4833.91575,219180.40377236067,151.53351033821048,0,5.0
2026-03-24,ITC,sell,2.740228658935251,291.104375,797.6925511164344,1.230425795879658,0,5.0
2026-03-24,NESTLEIND,sell,166.58115155129968,1182.608351196289,197000.26097646166,303.86920695349744,0,5.0
2026-03-24,BEL,sell,500.2922028031404,414.24278720092775,207242.43650406468,319.6675705679655,0,5.0
2026-03-24,KOTAKBANK,sell,508.63910408455564,366.6665811004639,186500.961308687,287.67423417630397,0,5.0
2026-03-24,ASIANPAINT,sell,90.16375385468108,2216.191398803711,199820.13577659914,308.2188109336075,0,5.0
2026-03-24,HDFCBANK,sell,237.19237129603826,764.5175744018555,181337.73636987148,279.7100565670781,0,5.0
2026-03-24,ONGC,sell,794.7428738941306,267.9159627990723,212924.30223704773,328.4317418728152,0,5.0
2026-03-24,TECHM,sell,152.03752142850857,1431.983601196289,217715.23745215367,335.8216695671434,0,5.0
2026-03-24,LTIM,sell,45.34220601018143,4209.39425,190863.22126157317,294.4029383203401,0,5.0
2026-03-24,ADANIENT,buy,107.42163024723317,1818.8089744262695,195379.4251411681,135.07836298290593,0,5.0
2026-03-24,BAJFINANCE,buy,230.01388015199475,849.4245,195379.42514116806,135.07836298290593,0,5.0
2026-03-24,ICICIBANK,buy,156.07560091905572,1251.8255511474608,195379.42514116806,135.07836298290593,0,5.0
2026-03-24,RELIANCE,buy,138.32113436399058,1412.505948852539,195379.42514116806,135.07836298290593,0,5.0
2026-03-24,TCS,buy,81.40811250376774,2399.999448852539,195379.42514116806,135.07836298290593,0,5.0
2026-03-24,TRENT,buy,58.02287217219737,3367.282897705078,195379.4251411681,135.07836298290593,0,5.0
2026-03-24,EICHERMOT,buy,28.42115911061615,6874.4355,195379.42514116806,135.07836298290593,0,5.0
2026-03-24,BPCL,buy,103.13332196955923,282.391125,29123.934815971046,20.135249326891888,0,5.0
2026-03-24,BRITANNIA,buy,35.41884179723289,5516.25675,195379.42514116806,135.07836298290593,0,5.0
